positive,'the sun is out for not\'s day today will be a good day perfect way to finish the cricket season'
positive,'rt USER thingswealllove gt gt google'
positive,'the boys are hot streakin big win tonight let\'s do er again tomorrow keepitrollin'
negative,'90 minutes after being at 100 my iphone 4 post ios5 upgrade has lost 40 of its charge and the USER store folks are out of ideas'
positive,'i love google'
negative,'USER man that sux USER io5 upgrade a total fail for you'
positive,'theo vs evra on saturday wenger make this happen'
negative,'how apple eclipsed microsoft URL'
negative,'USER is on the radio instead mt USER it\'s the first week without any waterloo road going to be a boring thursday'
positive,'day305 i\'m thankful for the great customer service received today from USER via phone cs new phone on the way 365daysofgratefulness'
positive,'rehearsing for nov 6 USER just called jim leyland to congratulate new york giants on their victorious baseball match sfgchamps p2'
negative,'there is nothing like sitting in the workshop all day talking to microsoft and having to talk to them again tomorrow waiting for parts'
negative,'ok USER idk wth is up but after syncing my phone my album art is out of order wtf USER'
positive,'USER ali how\'s the game'
negative,'i may ask my doctor for ambien on election night i\'d rather sleep through it and hope i wake up to footage of mitt crying over his loss'
negative,'i better be able to see my rt\'s tomorrow twitter and tell that lil blue ass bird and fat ass over capacity whale to'
positive,'gotta love twitter shit goes round the world like lightning on speed'
positive,'really digging the ui of of quick response from google android great for politely declining calls lol'
negative,'the new ios5 completely failed at upgrading the phone now i\'m stuck in this restore loop thanks USER for wasting my day can i undo'
negative,'spoke to an USER rep on phone could hear her tv blaring in the bg she said i not_actually help u just direct u back to the web'
negative,'robbie keane speaking now we let ourselves down and we let the country down it not_good enough on friday rtesoccer'
positive,'i\'m so gonna snatch up all the leftover halloween candy at cvs tomorrow letmeloveyou'
positive,'i love twitter twitterswag'
negative,'see USER that what\'s happen when you release iphone 4s with same crappy design as the old phone'
negative,'USER it surprises me that USER throws up an error alert about authorizing and there\'s not_authorize this computer button'
negative,'worse thing about saturday morning tv the omelette challenge pointless and annoying tv even james martin looks bored'
negative,'the only thing i may truly miss about lexington is shoto\'s'
positive,'will watch this one with interest rt USER microsoft codename data explorer ctp coming URL via USER'
negative,'art USER do you think nyc should host the marathon sunday why would they when soooo many desperately need help where is respect'
negative,'really bored of this host on super sunday doing nothing but talk and rave about man utd biasprick'
negative,'is it me or does my iphone run slower since the ios 5 update USER USER'
negative,'if u need me just text me o wait u i not_get it cuz USER fucks me every time fuckingpissed'
positive,'USER oh my god we both not_brfeathe wdswkiademj i dotn know how to calmdmm 0 \'d'
negative,'the heat is gunna kill the knicks tomorrow'
negative,'rt USER so this sms full message is known USER issue with new ios5 update trying restore when all else fail restore'
positive,'um excuse me USER just saw an ad with you holding a baby for qv lol'
negative,'rt USER yellowgate some iphone 4s users complain of yellow not_to screen URL USER USER'
negative,'dear microsoft i should only have to hit the windows update button once when manually running updates not_4 or 5 times sysadmin'
positive,'i absolutely love my iphone 4s thank you steve and USER'
positive,'USER i miss you and i better get a juge kiss and hug tomorrow night because you will be at joe\'s'
positive,'ballmer thinks you have to be a computer scientist to use android URL tech microsoft i agree to some not_'
negative,'twitter is a fad was addicted now i not_rly care'
positive,'today i was introduced as bigdealdawson at lgfw o twitter and social media i love you teehee xx'
negative,'only thing ios 5 has done is deleted my tiger woods game and made impossible to retrieve thanks USER'
negative,'im so mad at catholics im going to a baptist church tomorrow and converting boilingmad'
negative,'when microsoft violated u s antitrust laws —leaving netscape out of business novell wounded—it played dumb URL'
negative,'microsoft still not_managed access to metro apps on older netbooks win8 resolution'
negative,'you may think i have not_cellular zulu imbongis at the rate some of these folks are thrown profanity at me'
positive,'dammit listening to siri is making me not_to upgrade well played USER'
negative,'after tonight not_not_way i\'m not_going to olive garden tomorrow USER nastyassmeal'
negative,'USER tune into USER tomorrow for a special USER pushandshove news not_during the 7am 9am hours nooooooooo'
negative,'twitter got dead as fuck all of a sudden'
negative,'i hate twitter right now'
negative,'ff USER because you really really need to follow him james martin noel edmonds ball gags'
positive,'google\'s like my wife searches things for me and completes my sentences'
positive,'tomorrow shall consist of watching will ferrell films with my fave people and chinese food sweet'
negative,'valor video shoot tomorrow night hope it\'s stupid creative'
negative,'is it me or does iphone4s run a little warm sometimes USER'
positive,'microsoft details search improvements in windows 8 start screen URL'
negative,'USER alsooooo where are you going for the prayer tomorrow'
negative,'so glad that i paid 69 for this USER care protection plan been on hold for over 20 minutes now great customer service not_'
negative,'watching my favourite USER behind the scenes for the 4th time when jennifer hudson goes awol \'excuse me what the hell is going on \''
negative,'USER USER i figured haha there really not_much competition though ru has never had a great qb teel has all the records'
negative,'this rt USER making USER happy yvette lemon lavender cupcakes now at USER URL'
negative,'six not_nightmares and how to fix them URL not_microsoft presentations'
negative,'not_day tomorrow not_even go winans is crazy'
negative,'scariest man alive kendrick perkins is close 2nd USER ray lewis is probably the only human being ever not_born with an indoor voice'
